id1,regneighborhood,id2,id3,id4,timestamp,startps,textps1,laddernow,ladder1yrago,ladder1yr,ladder5yr,textps2,textps3,thinkbad,baddream,badagain,badbody,badaway,baddo,badshare,badhappy,badfuture,badvex,badhear,badscare,badjump,badsad,badtired,badeat,badimportant,badreact,badadvice,badtalk,badspoiled,badfrust,badspirit,baddry,badsat,badburn,hardjokes,cheat,troublesome,selfdiscipline,frustrated,threaten,takethings,endps,rsmps,date,dup,starthg,texthousing1,dwelling,dwellingoth,walls,wallsoth,roof,roofoth,floor,flooroth,sleepstreet4w,sleepstreet4wamt,sleepstreet4wamtunit,sleepstreetnow,watersource,watersourceoth,toilet,toiletoth,bathe,batheoth,ownhouse,payrent,rent,rentunit,rooms,ownbed,sleepdry,sleepsafe,moneysafe,foodsafe,bussafe,othersafe,threatlife4w,threatlife4wx,physattack4w,physattack4wx,fearattack,fearpeople,endhg,rsmhg,startdrugs,textdrug1,selfdrinkbeerwine,drinkbeerwinexamt,drinkbeerwinexamtunit,drinkbeerwinemuch,drinkbeerwine7ddys,selfdrinkgin,drinkginxamt,drinkginxamtunit,drinkginmuch,drinkgin7ddys,addboozeprob,addboozetoler,adboozecantstop,druggrass,druggrass7dx,druggrassxamt,druggrassevday,addgrassprob,addgrasstoler,adgrasscantstop,drugntgrss,drugntgrssspecify,drugntgrsspecifyoth,drugntgrss4wx,drugntgrss4wamt,drugntgrss4wamtunit,drugntgrssevday,addntgrssprob,addntgrsstoler,adntgrsscantstop,selfdrugsell,selfdrugsellspecify,selfdrugsellspecifyoth,enddrugs,rsmda
20503,Central Monrovia,0,0,pq0132,6/15/2011 14:07,CLICK TO BEGIN,,1,1,2,4,,,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,4-Never,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,4-Never,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,15jun2011,0,Click to begin,,1-House/Hut/Room in a house,,3-Mud and sticks,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,3-Community well,,8-Government toilet,,3-River / Beach / Outside,,N,1-Rent,250,LD,2,2-Straw mattress,"2-No, small water/leaks",0-No,0-No,0-No,0-No,1-Yes,Y,2,Y,1,N,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,100,LD,3-Small,1,0-No,,,,,2-Sometimes,3-One one time,0-No,1-Yes,7,20,1-Yes,1-Everytime,1-Yes,1-Yes,1-Yes,3-Italian/Tie White;5-Rolling Tide,,8,1840,LD,0-No,1-Everytime,0-No,1-Everytime,0-No,,,CLICK TO CONTINUE,Resume later
20504,Central Monrovia,0,0,pq0129,6/13/2011 13:58,CLICK TO BEGIN,,1,1,2,9,,,4-Never,1-Everytime,3-One one time,3-One one time,3-One one time,2-Sometimes,1-Everytime,4-Never,1-Everytime,3-One one time,1-Everytime,1-Everytime,4-Never,1-Everytime,2-Sometimes,4-Never,1-Everytime,3-One one time,2-Sometimes,4-Never,1-Everytime,3-One one time,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,3-One one time,4-Never,2-Sometimes,3-One one time,2-Sometimes,4-Never,CLICK TO CONTINUE,Click to resume later,13jun2011,0,Click to begin,,1-House/Hut/Room in a house,,1-Zinc/Metal,,1- Zinc/Metal,,1-Concrete/Stone,,Y,11,Day,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,1-Rent,500,LD,1,3-Mat,1-Yes,0-No,0-No,0-No,0-No,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,10,LD,3-Small,0,0-No,,,,,4-Never,4-Never,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20505,Central Monrovia,0,0,pz0124,6/23/2011 16:01,CLICK TO BEGIN,,2,1,4,7,,,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,4-Never,3-One one time,1-Everytime,2-Sometimes,2-Sometimes,4-Never,4-Never,3-One one time,2-Sometimes,3-One one time,2-Sometimes,4-Never,4-Never,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,23jun2011,0,Click to begin,,7-Market House/business place,,,,,,,,Y,14,Day,N,2-Community pump,,5-Common pit latrine,,3-River / Beach / Outside,,N,2-Services,,,1,6-Other poor materials,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,Y,3,Y,1,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,1-Yes,3,20,0-No,4-Never,0-No,1-Yes,1-Yes,3-Italian/Tie White,,30,4500,LD,1-Yes,4-Never,1-Yes,1-Everytime,0-No,,,CLICK TO CONTINUE,Resume later
20506,Central Monrovia,0,0,pq0132,6/10/2011 11:28,CLICK TO BEGIN,,8,7,10,10,,,2-Sometimes,2-Sometimes,4-Never,3-One one time,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,2-Sometimes,2-Sometimes,3-One one time,3-One one time,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,10jun2011,0,Click to begin,,6-Outside,,,,,,,,Y,30,Day,Y,4-Buy in bag,,8-Government toilet,,96-Other,Government toilet,N,96-Other,,,0,6-Other poor materials,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,Y,1,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,20,LD,3-Small,2,1-Yes,20,LD,3-Small,2,3-One one time,4-Never,1-Yes,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20507,Central Monrovia,0,0,V2NX,6/11/2011 13:01,CLICK TO BEGIN,,5,4,6,9,,,3-One one time,4-Never,3-One one time,4-Never,3-One one time,2-Sometimes,4-Never,2-Sometimes,4-Never,3-One one time,4-Never,4-Never,3-One one time,2-Sometimes,2-Sometimes,1-Everytime,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,11jun2011,0,Click to begin,,1-House/Hut/Room in a house,,1-Zinc/Metal,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,3-Free,,,1,1-Sponge mattress,"3-No, big water",0-No,1-Yes,1-Yes,1-Yes,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,2000,LD,1-Plenty,5,1-Yes,1000,LD,1-Plenty,2,2-Sometimes,1-Everytime,1-Yes,1-Yes,21,100,1-Yes,1-Everytime,1-Yes,1-Yes,1-Yes,1-Diazepan,,4,50,LD,0-No,4-Never,1-Yes,3-One one time,1-Yes,1-Marijuana/Grass/Opium,,CLICK TO CONTINUE,Resume later
20508,Central Monrovia,0,0,pq0160,6/13/2011 15:03,CLICK TO BEGIN,,1,1,2,5,,,1-Everytime,3-One one time,4-Never,4-Never,2-Sometimes,2-Sometimes,1-Everytime,2-Sometimes,2-Sometimes,3-One one time,1-Everytime,2-Sometimes,4-Never,1-Everytime,4-Never,2-Sometimes,1-Everytime,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,1-Everytime,1-Everytime,4-Never,4-Never,4-Never,3-One one time,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,13jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,1-Piped water,,8-Government toilet,,3-River / Beach / Outside,,N,2-Services,,,2,1-Sponge mattress,"2-No, small water/leaks",0-No,0-No,1-Yes,0-No,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,1-Yes,8,160,1-Yes,1-Everytime,1-Yes,0-No,0-No,,,,,,,,,,1-Yes,1-Marijuana/Grass/Opium,,CLICK TO CONTINUE,Resume later
20509,Central Monrovia,0,0,pz0124,6/8/2011 11:31,CLICK TO BEGIN,,1,1,4,10,,,1-Everytime,3-One one time,4-Never,3-One one time,1-Everytime,1-Everytime,1-Everytime,2-Sometimes,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,4-Never,3-One one time,1-Everytime,3-One one time,4-Never,1-Everytime,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,3-One one time,3-One one time,2-Sometimes,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,08jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,2-Community pump,,8-Government toilet,,2-Private bathroom,,Y,3-Free,,,8,1-Sponge mattress,1-Yes,1-Yes,1-Yes,0-No,1-Yes,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,20,LD,2-Some,0,0-No,,,,,2-Sometimes,4-Never,1-Yes,1-Yes,14,10,1-Yes,1-Everytime,1-Yes,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20510,Central Monrovia,0,0,pq0127,6/20/2011 15:06,CLICK TO BEGIN,,1,1,2,5,,,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,4-Never,3-One one time,3-One one time,4-Never,4-Never,4-Never,2-Sometimes,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,CLICK TO CONTINUE,Click to resume later,20jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,2-Tarpaulin/Plastic,,1-Concrete/Stone,,Y,2,Day,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,3-Free,,,1,3-Mat,1-Yes,1-Yes,0-No,0-No,1-Yes,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,1-Yes,40,LD,2-Some,2,4-Never,2-Sometimes,0-No,1-Yes,14,20,1-Yes,3-One one time,0-No,1-Yes,1-Yes,3-Italian/Tie White,,14,200,LD,1-Yes,4-Never,1-Yes,2-Sometimes,0-No,,,CLICK TO CONTINUE,Resume later
20511,Central Monrovia,0,0,pz0162,6/29/2011 16:53,CLICK TO BEGIN,,1,1,8,10,,,4-Never,4-Never,4-Never,2-Sometimes,4-Never,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,1-Everytime,3-One one time,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,29jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/Stone,,Y,1,Day,N,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,1,6-Other poor materials,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,Y,2,Y,1,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,125,LD,3-Small,0,1-Yes,30,LD,3-Small,1,2-Sometimes,3-One one time,0-No,1-Yes,7,20,1-Yes,2-Sometimes,0-No,0-No,1-Yes,3-Italian/Tie White,,4,400,LD,0-No,2-Sometimes,0-No,4-Never,0-No,,,CLICK TO CONTINUE,Resume later
20512,Central Monrovia,0,0,pq0161,6/9/2011 10:47,CLICK TO BEGIN,,3,2,4,6,,,3-One one time,4-Never,4-Never,3-One one time,4-Never,2-Sometimes,3-One one time,3-One one time,4-Never,3-One one time,4-Never,4-Never,4-Never,3-One one time,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,3-One one time,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,09jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,2-Community pump,,2-Own flush toilet,,2-Private bathroom,,N,1-Rent,10,USD,2,1-Sponge mattress,1-Yes,1-Yes,1-Yes,1-Yes,1-Yes,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,20,LD,3-Small,1,0-No,,,,,3-One one time,4-Never,1-Yes,1-Yes,2,20,0-No,1-Everytime,0-No,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20513,Central Monrovia,0,0,ipaq4,6/14/2011 13:24,CLICK TO BEGIN,,1,2,3,6,,,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,3-One one time,2-Sometimes,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,2-Sometimes,4-Never,3-One one time,3-One one time,2-Sometimes,1-Everytime,4-Never,4-Never,2-Sometimes,1-Everytime,1-Everytime,4-Never,3-One one time,3-One one time,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,CLICK TO CONTINUE,Click to resume later,14jun2011,0,Click to begin,,6-Outside,,,,,,,,Y,4,Week,Y,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,2-Services,,,1,4-Bags,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,N,,Y,1,N,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,50,LD,2-Some,7,1-Yes,5,LD,2-Some,5,3-One one time,2-Sometimes,1-Yes,1-Yes,7,20,1-Yes,3-One one time,1-Yes,0-No,1-Yes,3-Italian/Tie White,,1,350,LD,0-No,4-Never,0-No,4-Never,0-No,,,CLICK TO CONTINUE,Resume later
20514,Central Monrovia,0,0,pz0122,6/15/2011 12:23,CLICK TO BEGIN,,2,3,4,7,,,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,3-One one time,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,3-One one time,4-Never,2-Sometimes,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,15jun2011,0,Click to begin,,7-Market House/business place,,,,,,,,Y,52,Week,Y,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,3-Free,,,0,3-Mat,"2-No, small water/leaks",1-Yes,0-No,0-No,0-No,0-No,Y,2,Y,2,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,1-Yes,100,LD,3-Small,1,3-One one time,4-Never,0-No,1-Yes,3,20,0-No,4-Never,1-Yes,0-No,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20515,Central Monrovia,0,0,pq0127,6/11/2011 11:38,CLICK TO BEGIN,,4,2,7,8,,,4-Never,4-Never,4-Never,3-One one time,1-Everytime,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,3-One one time,4-Never,3-One one time,3-One one time,4-Never,4-Never,4-Never,4-Never,1-Everytime,4-Never,4-Never,3-One one time,CLICK TO CONTINUE,Click to resume later,11jun2011,0,Click to begin,,1-House/Hut/Room in a house,,5-Straw/Thatch/Mats,,2-Tarpaulin/Plastic,,2-Red earth,,Y,3,Day,Y,4-Buy in bag,,5-Common pit latrine,,3-River / Beach / Outside,,N,3-Free,,,1,4-Bags,"2-No, small water/leaks",0-No,0-No,0-No,0-No,0-No,Y,3,N,,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,50,LD,2-Some,1,1-Yes,10,LD,3-Small,1,3-One one time,4-Never,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20516,Central Monrovia,0,0,pq0160,6/24/2011 12:25,CLICK TO BEGIN,,4,3,5,7,,,2-Sometimes,4-Never,3-One one time,3-One one time,4-Never,2-Sometimes,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,3-One one time,4-Never,4-Never,4-Never,3-One one time,3-One one time,4-Never,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,24jun2011,0,Click to begin,,6-Outside,,,,,,,,Y,28,Day,Y,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,3-Free,,,0,6-Other poor materials,1-Yes,1-Yes,0-No,0-No,0-No,0-No,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,1-Yes,40,LD,3-Small,4,2-Sometimes,4-Never,0-No,0-No,,,,,,,1-Yes,8-Cocaine,,30,5,USD,1-Yes,4-Never,1-Yes,1-Everytime,0-No,,,CLICK TO CONTINUE,Resume later
20517,Central Monrovia,0,0,pz0124,6/24/2011 11:54,CLICK TO BEGIN,,1,2,2,4,,,1-Everytime,2-Sometimes,2-Sometimes,3-One one time,3-One one time,3-One one time,4-Never,2-Sometimes,4-Never,4-Never,1-Everytime,2-Sometimes,3-One one time,2-Sometimes,3-One one time,3-One one time,2-Sometimes,3-One one time,4-Never,3-One one time,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,3-One one time,3-One one time,3-One one time,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,24jun2011,0,Click to begin,,1-House/Hut/Room in a house,,1-Zinc/Metal,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,4-Buy in bag,,8-Government toilet,,3-River / Beach / Outside,,N,1-Rent,300,LD,7,1-Sponge mattress,"3-No, big water",1-Yes,0-No,1-Yes,0-No,1-Yes,N,,N,,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,40,LD,3-Small,0,1-Yes,30,LD,3-Small,2,2-Sometimes,4-Never,1-Yes,1-Yes,14,20,0-No,2-Sometimes,0-No,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20518,Central Monrovia,0,0,pz0163,6/27/2011 12:28,CLICK TO BEGIN,,8,7,9,10,,,2-Sometimes,4-Never,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,4-Never,3-One one time,2-Sometimes,1-Everytime,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,1-Everytime,4-Never,4-Never,2-Sometimes,CLICK TO CONTINUE,Click to resume later,27jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,2-Community pump,,8-Government toilet,,1-Community bathroom,,N,2-Services,,,6,1-Sponge mattress,"3-No, big water",0-No,0-No,0-No,0-No,1-Yes,N,,Y,2,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,50,LD,1-Plenty,3,0-No,,,,,1-Everytime,2-Sometimes,0-No,0-No,,,,,,,0-No,,,,,,,,,,1-Yes,3-Dugee/ItalianWhite/RollingTa,,CLICK TO CONTINUE,Resume later
20519,Central Monrovia,0,0,pz0125,6/13/2011 14:10,CLICK TO BEGIN,,2,1,3,9,,,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,2-Sometimes,4-Never,3-One one time,3-One one time,3-One one time,4-Never,4-Never,3-One one time,2-Sometimes,2-Sometimes,3-One one time,1-Everytime,4-Never,4-Never,1-Everytime,2-Sometimes,3-One one time,4-Never,2-Sometimes,1-Everytime,4-Never,1-Everytime,3-One one time,3-One one time,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,13jun2011,0,Click to begin,,1-House/Hut/Room in a house,,7-Mud bricks,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,2-Community pump,,2-Own flush toilet,,2-Private bathroom,,Y,3-Free,,,4,1-Sponge mattress,"2-No, small water/leaks",1-Yes,0-No,0-No,0-No,1-Yes,N,,Y,1,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,150,LD,1-Plenty,3,1-Yes,80,LD,1-Plenty,7,1-Everytime,1-Everytime,0-No,1-Yes,6,10,1-Yes,1-Everytime,1-Yes,0-No,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20520,Central Monrovia,0,0,pq0127,6/13/2011 14:12,CLICK TO BEGIN,,3,2,4,8,,,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,2-Sometimes,4-Never,4-Never,3-One one time,4-Never,3-One one time,4-Never,2-Sometimes,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,4-Never,4-Never,2-Sometimes,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,13jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/stone,,N,,,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,Y,1-Rent,400,LD,8,1-Sponge mattress,"2-No, small water/leaks",0-No,0-No,0-No,0-No,1-Yes,N,,N,,N,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,1-Yes,7,20,1-Yes,1-Everytime,1-Yes,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20521,Central Monrovia,0,0,pz0124,6/23/2011 16:23,CLICK TO BEGIN,,5,7,7,10,,,2-Sometimes,2-Sometimes,4-Never,4-Never,2-Sometimes,3-One one time,4-Never,4-Never,4-Never,97-Don't know,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,4-Never,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,2-Sometimes,4-Never,4-Never,1-Everytime,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,23jun2011,0,Click to begin,,1-House/Hut/Room in a house,,7-Mud bricks,,1- Zinc/Metal,,2-Red earth,,N,,,N,3-Community well,,1-Bush,,2-Private bathroom,,Y,3-Free,,,2,1-Sponge mattress,1-Yes,1-Yes,0-No,1-Yes,0-No,1-Yes,N,,N,,Y,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,20,LD,3-Small,0,0-No,,,,,4-Never,4-Never,0-No,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20522,Central Monrovia,0,0,ipaq5,7/1/2011 11:10,CLICK TO BEGIN,,1,2,3,5,,,2-Sometimes,3-One one time,4-Never,2-Sometimes,3-One one time,4-Never,4-Never,3-One one time,4-Never,4-Never,3-One one time,3-One one time,3-One one time,2-Sometimes,3-One one time,3-One one time,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,1-Everytime,4-Never,4-Never,2-Sometimes,CLICK TO CONTINUE,Click to resume later,01jul2011,0,Click to begin,,96-Other,Booth,8-Plywood/Reused wood,,1- Zinc/Metal,,3-Wood,,Y,4,Week,Y,2-Community pump,,8-Government toilet,,96-Other,Government bath room,N,3-Free,,,0,6-Other poor materials,1-Yes,1-Yes,0-No,0-No,0-No,0-No,Y,4,Y,3,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,60,LD,3-Small,0,1-Yes,20,LD,3-Small,3,4-Never,4-Never,0-No,1-Yes,7,30,1-Yes,1-Everytime,0-No,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20523,Central Monrovia,0,0,pq0129,6/15/2011 13:58,CLICK TO BEGIN,,4,3,5,9,,,1-Everytime,1-Everytime,4-Never,2-Sometimes,2-Sometimes,4-Never,4-Never,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,2-Sometimes,4-Never,2-Sometimes,1-Everytime,2-Sometimes,4-Never,4-Never,1-Everytime,1-Everytime,4-Never,1-Everytime,3-One one time,3-One one time,1-Everytime,4-Never,4-Never,3-One one time,CLICK TO CONTINUE,Click to resume later,15jun2011,0,Click to begin,,1-House/Hut/Room in a house,,1-Zinc/Metal,,1- Zinc/Metal,,5-Bare ground,,Y,14,Week,N,4-Buy in bag,,7-River / Creek / Beach,,2-Private bathroom,,N,2-Services,,,2,7-Floor/ground,"3-No, big water",0-No,0-No,0-No,0-No,1-Yes,Y,14,N,,Y,Y,CLICK TO CONTINUE,Click to resume later,Click to begin ,,0-No,,,,,0-No,,,,,,,,0-No,,,,,,,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
20524,Central Monrovia,0,0,ipaq5,6/16/2011 10:36,CLICK TO BEGIN,,3,2,4,8,,,2-Sometimes,3-One one time,4-Never,4-Never,3-One one time,4-Never,4-Never,3-One one time,4-Never,3-One one time,3-One one time,4-Never,3-One one time,2-Sometimes,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,3-One one time,4-Never,1-Everytime,4-Never,4-Never,3-One one time,4-Never,4-Never,4-Never,CLICK TO CONTINUE,Click to resume later,16jun2011,0,Click to begin,,1-House/Hut/Room in a house,,2-Cement/Stone blocks,,1- Zinc/Metal,,1-Concrete/Stone,,N,,,N,4-Buy in bag,,8-Government toilet,,1-Community bathroom,,N,1-Rent,400,LD,2,1-Sponge mattress,"2-No, small water/leaks",0-No,0-No,1-Yes,0-No,1-Yes,N,,N,,N,N,CLICK TO CONTINUE,Click to resume later,Click to begin ,,1-Yes,40,LD,2-Some,0,1-Yes,50,LD,2-Some,1,4-Never,4-Never,1-Yes,1-Yes,21,50,1-Yes,4-Never,1-Yes,1-Yes,0-No,,,,,,,,,,0-No,,,CLICK TO CONTINUE,Resume later
